"Limit","Gender","Education","MarriageStatus","Age","Status1","Status2","Status3","Status4","Status5","Status6","Bill1","Bill2","Bill3","Bill4","Bill5","Bill6","Payment1","Payment2","Payment3","Payment4","Payment5","Payment6","IndLevel","Default"
390000,"F","GradS","Married",32,-2,-1,-1,-1,-1,0,1714,52856,11914,14503,13407,52830,53367,11978,14572,13418,42121,709,2.1,"N"
380000,"F","Univ","Married",38,0,0,0,-2,-2,-2,12538,6666,0,0,0,0,1000,0,0,0,0,0,2.6,"N"
210000,"F","GradS","Single",27,0,0,0,0,0,0,15663,8513,8607,9137,10637,3443,1500,1006,1500,1500,2600,99,1,"N"
30000,"F","Univ","Single",25,0,0,0,0,0,0,30523,30554,30593,30619,29146,29823,2000,2000,1700,1200,1300,1300,4.1,"N"
90000,"F","GradS","Single",30,2,2,3,3,3,3,750,750,750,750,2450,2150,0,0,0,2000,0,0,0,"N"
20000,"F","Univ","Single",26,1,-2,-1,0,0,0,0,0,1568,1398,920,0,0,1568,1000,302,0,192,5.8,"N"
2e+05,"M","Univ","Single",36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"N"
1e+05,"M","GradS","Single",31,2,2,2,2,2,2,84886,86729,87706,88859,90685,92736,4100,3300,3500,3400,3700,4000,4.2,"Y"
240000,"F","Univ","Single",34,-1,-1,-1,-1,-1,0,5516,4950,5232,6464,3820,11870,4950,5232,6464,3820,10000,2000,1.1,"N"
2e+05,"F","GradS","Married",37,0,-1,-1,0,0,0,74418,3251,86800,84144,83699,121930,3251,86804,1820,29000,71439,2738,3.8,"N"
20000,"M","Univ","Married",27,0,0,0,0,-1,0,19339,20187,17592,14588,624,19945,1500,1295,1200,624,19563,628,2.9,"N"
340000,"F","Univ","Married",46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,"N"
1e+05,"F","HS","Married",31,-1,-1,-1,-2,-2,-2,16033,1716,1200,0,0,1300,1716,1200,0,0,1300,6455,2.5,"N"
130000,"F","GradS","Married",37,2,2,2,2,2,2,41795,43914,44396,45365,46093,47185,3100,1500,2000,1600,2000,2000,0.9,"Y"
210000,"F","Univ","Married",33,0,0,0,0,0,0,137009,121126,101951,96329,84224,81570,20000,15011,10000,10000,5000,10001,2.6,"N"
210000,"M","HS","Married",41,-1,-1,2,0,0,-1,390,1732,1170,780,390,69438,1732,0,0,0,69438,3750,4.9,"Y"
340000,"F","Univ","Married",48,-1,-1,-1,0,0,-1,4052,0,4105,2895,2895,2360,0,4105,0,0,2360,1090,4,"N"
80000,"F","HS","Married",40,0,0,0,0,0,0,75768,78069,79196,25722,26261,26784,3500,2934,897,929,935,984,1.7,"N"
350000,"F","GradS","Single",33,0,0,0,0,0,0,303949,298421,247125,228229,202220,181860,10000,9205,6810,5706,6000,4511,1.5,"N"
80000,"F","Univ","Single",47,-1,2,-1,-1,0,-1,3598,2464,7156,2099,915,915,2,7156,2099,0,915,1065,4,"N"
90000,"F","Univ","Married",33,0,0,0,0,0,0,77379,67092,61071,44821,24653,25254,2500,3908,2100,884,1000,1000,3.5,"N"
290000,"F","GradS","Married",34,-1,-1,-1,-1,-1,-1,3412,1573,11859,2483,1170,20328,1573,11886,2485,1170,20328,375,3.3,"N"
240000,"M","GradS","Married",35,1,-1,-1,0,0,0,0,11901,5736,1000,650,7574,11901,5758,0,150,7424,0,4,"N"
50000,"M","HS","Married",49,0,0,0,0,0,0,49331,46429,47446,39516,17643,32230,2000,3030,4000,2000,2800,2936,2.2,"Y"
180000,"F","Univ","Married",29,1,4,3,2,2,-2,20867,20168,14464,3455,0,0,0,0,0,0,0,0,4.1,"N"
50000,"M","Other","Single",33,0,0,0,0,0,-2,45226,46080,32218,20650,0,0,1618,1647,1050,0,0,0,1.5,"N"
150000,"M","Univ","Single",35,0,0,0,-1,-1,-1,60015,72227,51364,54340,0,2129,20000,30000,54340,0,2129,0,4.4,"N"
220000,"F","HS","Single",40,0,0,0,2,0,0,197139,166221,178594,174330,179525,184562,6500,15000,0,8000,8000,15000,3,"N"
290000,"F","Univ","Single",34,0,0,0,0,0,0,305781,310403,315048,314085,317631,315820,12012,12012,12012,11016,11088,12031,1.6,"N"
150000,"M","Other","Married",36,0,0,0,0,0,0,220889,133616,136378,139219,142172,145065,3800,3900,4000,4100,4100,5500,0.2,"N"
70000,"F","Univ","Single",22,0,0,2,0,0,0,31377,31420,30940,24765,25942,27073,6000,1125,1300,3000,2500,1200,0.4,"N"
80000,"M","GradS","Single",29,0,0,0,0,0,0,73722,75323,64277,45455,42231,42804,3300,2500,1556,1600,1600,1600,0.6,"N"
170000,"F","HS","Married",61,1,-2,-2,-2,-1,-1,0,0,0,0,200,0,0,0,0,200,0,0,3.6,"N"
20000,"M","Univ","Single",34,-1,-1,-1,2,2,-2,390,390,780,780,0,0,390,780,0,0,0,0,1.3,"N"
150000,"M","Univ","Married",33,2,-1,-1,-2,-2,-2,1033,1533,0,0,0,0,1550,0,0,0,0,0,4.5,"Y"
80000,"M","Univ","Single",46,0,0,0,0,0,0,44302,45311,46321,47259,48230,49351,1192,1202,1135,1165,1326,2204,2.2,"N"
20000,"F","Univ","Single",24,1,2,3,2,-1,0,9739,12322,3023,2748,12351,13927,3023,0,0,12351,4000,2000,4.4,"N"
5e+05,"M","GradS","Married",54,0,0,0,0,0,0,493251,496315,480411,489978,493062,474301,18725,18000,17534,17649,18007,20000,2.9,"N"
50000,"F","HS","Married",42,0,0,0,0,0,0,13436,14460,15472,15778,16109,16427,1246,1258,564,585,586,608,0.7,"N"
360000,"M","GradS","Single",33,1,2,0,0,-1,-1,71195,60553,60158,16672,35039,8320,0,1399,0,35039,8320,5169,2.9,"N"
50000,"F","HS","Single",50,-2,-2,-2,-1,0,0,48781,50283,51400,9463,9661,9854,2283,2400,9463,350,353,365,2.5,"N"
160000,"F","Univ","Married",29,0,0,0,2,0,0,6252,5073,6854,3759,3164,3000,4000,2230,0,16,16,81,3.8,"N"
20000,"M","HS","Married",44,-1,-1,-1,-1,0,0,2522,169,1261,1170,780,390,169,1261,1170,0,0,0,1.2,"N"
50000,"M","Univ","Single",24,0,0,0,0,0,0,35166,29045,15188,7582,7741,7958,1300,1106,1500,281,346,159,0.1,"N"
20000,"M","Univ","Married",55,3,2,2,2,0,0,13139,12636,15212,14675,14835,15047,0,3100,0,700,600,2000,0.3,"Y"
360000,"F","GradS","Married",50,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"Y"
210000,"F","GradS","Single",27,0,0,0,0,0,-1,99050,17924,19123,20650,0,1136,1301,1500,2000,0,1136,67412,1.7,"N"
30000,"F","HS","Married",54,2,2,2,0,0,2,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,1.5,"Y"
180000,"F","Univ","Married",32,0,0,0,0,-1,-1,74189,30670,6428,4618,2708,54024,2000,1000,0,2708,54024,2000,0.3,"N"
90000,"M","Univ","Married",39,0,0,0,0,0,0,88081,83960,84963,56089,57355,58394,3244,2600,2037,2200,2110,7000,2.8,"Y"
180000,"F","GradS","Married",27,0,0,0,0,0,0,152158,155181,158437,161664,164873,168344,5539,5741,5852,5881,7607,6135,2.9,"N"
1e+05,"M","GradS","Single",30,1,2,0,0,0,0,94432,92080,93046,94898,97763,99102,0,3400,3383,4380,4300,2497,1.2,"N"
60000,"F","Univ","Single",24,1,2,0,0,0,2,59201,58493,58820,57827,61055,56668,2300,2700,2200,4500,0,2200,2.1,"N"
1e+05,"M","GradS","Single",24,-1,0,0,0,0,0,33921,34920,36030,37173,35875,36263,1563,1673,1816,1213,1248,1212,1.2,"N"
140000,"M","Univ","Single",50,0,0,0,0,0,-2,98668,88727,27203,27209,-20006,-30177,4410,1804,14000,10968,0,82000,1,"N"
4e+05,"F","GradS","Single",30,0,0,0,0,0,0,139862,125280,109278,94511,64995,28654,9209,3807,2403,1933,1014,104078,4.5,"N"
50000,"M","GradS","Married",42,0,0,0,-2,-2,-2,47454,30680,-220,-1000,-1000,0,3000,220,780,0,1000,0,4,"N"
70000,"F","GradS","Single",23,0,0,0,0,0,0,7668,8878,10077,11203,11320,11487,1500,1500,1600,600,500,600,4.6,"Y"
10000,"M","HS","Single",23,0,0,0,0,0,0,8604,8594,9259,9733,9528,9513,1600,1351,1215,400,200,166,1.8,"N"
160000,"M","Univ","Married",36,0,0,0,0,0,0,59675,61085,62503,63867,65206,69584,3000,3000,3000,3000,5600,2600,4.3,"N"
40000,"F","Univ","Single",25,0,0,0,2,0,0,39092,39816,40817,39082,38091,40159,1967,3300,0,1400,3100,0,4.9,"Y"
270000,"F","GradS","Single",30,2,2,2,0,0,0,172933,184761,164009,161843,151862,0,19028,0,3451,5004,0,0,5.7,"Y"
1e+05,"F","Univ","Single",29,0,0,0,0,0,0,87133,79469,75452,69257,62005,60882,3400,3350,3000,2400,2500,2382,4.9,"N"
60000,"M","Univ","Married",43,0,0,0,0,0,-1,58777,40584,12617,22670,17701,950,5005,5000,10216,876,1252,0,1.1,"N"
130000,"F","Univ","Single",42,2,2,2,2,2,2,119378,121993,123503,124578,127434,130285,6000,5000,4600,5000,5100,4500,2.8,"N"
150000,"F","GradS","Single",28,-1,-1,2,-1,-1,2,1159,2468,1159,1159,11476,10249,2468,0,1159,11476,0,2034,2.3,"N"
50000,"F","HS","Single",45,0,0,-1,0,-1,-1,10723,9872,658,1473,1473,1473,1000,658,1000,1473,1473,540,2.5,"N"
90000,"F","Univ","Single",24,1,2,0,0,2,0,13137,10724,9621,17701,15496,9341,0,1000,10000,0,1000,3105,0.7,"N"
270000,"M","GradS","Married",50,-1,-1,-1,-1,-1,-1,316,316,316,5772,316,316,316,316,5772,316,316,5174,0.8,"N"
1e+05,"F","HS","Married",50,2,0,0,3,3,2,53849,55030,61574,62470,61198,62524,2050,7500,2500,0,2500,2500,3.1,"Y"
50000,"F","Univ","Married",36,2,2,2,2,0,0,46203,45159,49125,47956,43578,35126,0,4700,0,2004,3500,0,5.5,"N"
220000,"F","GradS","Single",29,0,0,0,0,0,0,206879,211037,215139,218513,131660,134346,9100,9000,7887,4800,4900,6000,5.1,"Y"
210000,"F","GradS","Single",33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2.6,"N"
50000,"F","Univ","Single",43,1,2,0,0,0,0,48777,47331,48010,24331,25553,26733,0,2000,1000,2000,2000,2000,3.6,"N"
250000,"F","Univ","Married",39,0,0,0,0,-1,-1,210262,58752,31707,13630,10000,10000,10073,10011,1000,10000,10000,10000,2.2,"N"
120000,"M","Univ","Married",40,0,0,0,0,0,0,94166,73086,62511,36996,30311,26414,3500,2347,5000,3000,2000,10000,3.6,"N"
3e+05,"F","GradS","Single",31,0,0,0,-1,-1,0,34515,60700,33843,5045,10288,12565,30000,5000,5045,10288,5000,5000,3.2,"Y"
20000,"F","Univ","Single",40,0,0,0,-1,-1,-1,3135,2643,2454,2250,2296,4315,2000,2296,2296,2342,4315,2796,2.4,"N"
50000,"F","Other","Single",24,0,0,0,0,0,0,42207,43517,44330,45404,46363,47630,2000,1800,1800,1700,2000,3700,2.6,"N"
350000,"F","GradS","Single",33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,940,1,"N"
150000,"M","Univ","Married",30,1,2,-1,-1,0,0,40496,3880,1377,4007,7742,11376,1000,5000,5960,5000,5000,1000,2.1,"N"
270000,"F","Univ","Married",33,-1,-1,-1,-1,-1,0,11489,8874,3567,1556,7952,10794,8874,3567,1556,7952,4000,2000,0.3,"N"
140000,"F","HS","Single",26,0,0,0,0,0,0,93384,93443,57219,57621,48323,45082,3514,3000,2000,2000,1636,1686,0.7,"N"
1e+05,"F","GradS","Married",39,0,0,0,2,2,2,2998,3885,7298,7032,7913,7642,1100,3500,0,1000,0,5000,0.3,"Y"
80000,"F","GradS","Single",24,0,0,0,0,0,0,56222,52268,29402,20983,21096,22252,2000,1800,1700,759,1500,1100,0.9,"N"
90000,"F","Univ","Married",58,1,2,2,2,2,0,25941,25722,28015,28262,27509,28082,500,3000,1000,0,1017,2433,2.5,"Y"
80000,"M","Univ","Single",25,3,2,0,0,-1,-1,79977,78091,80288,82150,319,85,0,3456,3750,319,85,322,2.9,"N"
30000,"M","HS","Married",31,2,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,4.3,"N"
120000,"M","Univ","Single",34,-2,-2,-2,-1,-1,-1,67,0,0,222,836,1259,0,0,222,836,1259,2797,5.3,"N"
1e+05,"F","Univ","Single",24,-1,-1,-1,-1,-1,-1,396,0,1967,5476,396,811,0,1967,7142,396,811,817,8.1,"N"
70000,"F","Univ","Married",41,2,3,3,3,3,2,50460,52331,53896,54426,52956,54459,3000,3000,2000,0,2500,2200,3.5,"Y"
360000,"M","Other","Married",31,0,0,0,0,0,0,275178,280535,82455,83359,85171,87046,7500,3500,2500,2500,2600,3000,4,"N"
50000,"F","HS","Single",23,0,0,0,0,0,0,49971,51132,50608,37700,11325,9814,2303,2252,2498,372,500,365,0.8,"N"
280000,"M","HS","Married",47,-1,-1,-2,-2,-1,-1,2479,3554,4746,2377,2390,3504,3564,4792,2384,2393,3524,2851,2.5,"N"
4e+05,"F","GradS","Single",29,0,0,0,0,0,0,7191,8856,6181,7859,4899,1466,2000,1500,2000,1000,500,1000,2.5,"N"
3e+05,"F","GradS","Single",26,0,0,0,0,0,0,277680,281719,284381,155562,158448,162626,12005,10155,6000,5000,6000,6000,4.2,"N"
70000,"F","Univ","Married",47,0,0,0,0,0,-2,136809,118811,52953,53696,11790,12045,3158,10000,2446,11790,430,423,2.3,"N"
10000,"M","Univ","Single",23,0,0,-1,0,0,0,5583,8959,4408,9071,9038,5005,5000,7000,5000,5000,1000,10000,2.6,"Y"
5e+05,"F","GradS","Married",47,0,0,-1,-1,0,0,26110,12943,4814,18365,8728,28521,2064,5025,18571,5000,20000,0,3.3,"N"
140000,"F","Univ","Married",37,0,0,0,0,0,0,59504,61544,62925,64280,67079,69802,3000,3000,3000,4000,4000,3000,5.3,"N"
450000,"F","GradS","Married",36,-2,-2,-2,-2,-2,-2,3961,2483,74,-73,14590,-70,2495,100,0,14663,0,14121,2.4,"N"
250000,"F","GradS","Married",31,-1,-1,-1,-1,-1,-1,2198,7404,3186,5161,0,13714,7404,3186,5161,0,13714,3224,2.6,"N"
50000,"M","Univ","Single",23,0,0,0,0,0,0,19766,14066,11524,10812,11643,12458,1300,1162,1000,1000,1000,1000,0.4,"N"
80000,"F","Univ","Single",44,0,-1,-1,-2,-2,-2,7491,2900,0,0,0,0,2900,0,0,0,0,0,2.5,"N"
180000,"F","HS","Married",28,0,0,0,0,0,0,113125,67864,31613,25220,8654,4837,1923,1501,1000,0,0,49347,0.4,"N"
50000,"F","GradS","Single",24,-1,-1,-1,-1,-1,-1,1303,1303,748,1693,1138,748,1303,748,1693,1138,895,1528,4.3,"N"
5e+05,"F","Univ","Married",31,0,0,0,0,0,0,348526,345128,337816,316739,167616,364940,15210,15022,20121,5925,35069,35110,3,"N"
50000,"F","GradS","Single",27,0,0,0,0,-2,-2,45190,45277,44941,0,0,0,5277,4941,0,0,0,0,3,"N"
2e+05,"M","Univ","Married",37,-1,-1,-1,-1,-1,-1,3506,4713,2519,3960,6797,4414,4727,2526,3971,6827,4427,5603,2.7,"N"
240000,"F","GradS","Married",40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,"Y"
2e+05,"F","GradS","Single",29,-2,-2,-2,-2,-2,-1,-792,-792,-792,-792,-792,69708,0,792,0,0,70500,1688,2,"Y"
20000,"F","Univ","Married",42,0,0,2,2,2,2,15379,17802,19212,18608,19604,19155,3000,2000,0,1600,0,1600,2.4,"Y"
180000,"F","Univ","Married",68,0,0,0,0,0,0,127933,133279,127636,138164,142921,153691,15000,12000,20000,10000,20000,5000,4.8,"N"
90000,"F","HS","Single",28,0,0,0,0,0,2,86493,86960,87187,86669,90391,87207,4200,4000,3200,6700,0,4000,7,"N"
30000,"F","HS","Single",38,2,0,0,2,0,0,24524,25546,28820,28538,28208,29326,1426,3700,718,1500,1500,3000,2.8,"Y"
130000,"M","Univ","Married",31,2,2,0,0,0,0,131635,126548,127748,100291,93552,95521,0,5100,4100,3392,3521,3724,2.5,"Y"
20000,"F","Univ","Married",35,1,2,2,-2,-2,-2,22382,20650,-15000,-15000,-15000,-15000,0,0,0,0,0,0,2.1,"Y"
220000,"M","Univ","Single",28,0,0,0,0,0,0,59247,60200,60360,61168,57287,62208,6000,3037,4000,4000,15000,3000,1.6,"N"
10000,"F","HS","Married",47,0,0,0,0,0,0,2855,3871,4883,5053,5275,0,1069,1081,251,375,0,0,0.5,"Y"
20000,"M","Univ","Married",62,0,0,0,-2,-2,-2,19724,19581,0,0,0,0,1000,0,20500,0,0,0,0.8,"Y"
5e+05,"M","Univ","Married",42,0,0,0,0,0,0,114374,130999,153648,172515,178758,192589,50012,51343,70000,70000,80000,50000,2.8,"N"
80000,"M","Univ","Single",27,0,0,0,0,0,0,38220,33962,31297,27679,7689,8802,3000,1000,730,2015,1000,2000,2.8,"N"
160000,"F","Univ","Single",50,-2,-2,-2,-2,-2,-2,3,3,3,3,13333,0,13333,13333,13333,26663,0,11913,2.6,"N"
90000,"F","HS","Married",41,0,0,0,0,0,0,87240,88519,84573,78617,64344,63417,10000,3519,5014,2679,4600,1000,1.2,"N"
90000,"M","Univ","Married",40,0,0,0,-1,-1,-1,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,4,"Y"
30000,"M","GradS","Married",45,0,0,0,0,0,-2,29029,27381,28945,29373,0,0,2000,2138,1102,0,0,0,2.2,"N"
150000,"F","HS","Married",45,1,-2,-2,-2,-2,-1,0,0,0,0,0,10640,0,0,0,0,10640,0,1.6,"N"
50000,"M","Univ","Single",32,0,0,0,0,2,2,48934,25276,18588,19994,20258,19783,1602,1320,1718,729,0,397,1.3,"N"
1e+05,"F","Univ","Married",35,-2,-2,-2,-2,-2,-2,3835,1891,1799,1728,6000,0,1891,1799,1728,6000,0,330,5,"N"
30000,"F","GradS","Married",38,0,0,0,0,0,0,26460,27042,27617,28546,13487,8307,2000,1400,1300,700,1000,0,0.4,"N"
140000,"M","GradS","Single",29,0,0,0,2,2,2,11693,13490,16747,16183,17762,17327,2000,3500,0,2000,0,5000,2.1,"N"
5e+05,"F","GradS","Married",46,-2,-2,-2,-2,-2,-2,3982,3700,12953,9019,4236,-31,3718,13023,9070,4257,0,0,2.2,"N"
90000,"F","GradS","Married",38,-1,-1,-1,-1,-1,-1,380,2132,0,1066,1752,569,2132,0,1066,1752,569,2132,5.1,"N"
210000,"F","GradS","Married",39,-1,-1,-1,-1,-1,-1,5907,2615,1220,5357,4160,0,2637,1220,5357,4160,0,0,0.6,"N"
40000,"F","HS","Single",55,1,2,2,2,2,2,27849,29093,28347,30561,29770,31666,2000,0,3000,0,2382,0,2.3,"N"
50000,"F","Univ","Married",41,0,0,0,0,0,0,21910,23251,24059,24658,25212,25642,2000,1500,1000,1100,1000,1000,2.6,"N"
150000,"F","GradS","Single",24,-1,-1,-1,-1,-1,-1,291,291,291,658,441,1197,291,291,658,441,1197,8007,3.3,"N"
210000,"F","GradS","Single",31,-2,-2,-2,-2,-1,-1,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,1.5,"N"
240000,"F","GradS","Married",41,0,0,0,0,0,0,126395,129371,132218,136003,139798,142574,5000,5000,6000,6000,5098,5281,3.2,"N"
50000,"F","GradS","Married",29,0,0,0,0,0,0,50737,50486,50035,49388,10275,9598,1818,2200,1192,1000,2000,1000,0.2,"N"
70000,"F","Univ","Single",24,-2,-2,-2,-1,-1,0,63912,53137,45078,6823,28989,29059,2400,2000,1000,30848,975,863,5.6,"N"
240000,"M","GradS","Single",29,0,-1,-1,-1,-1,-1,13980,9969,1276,0,8621,0,9969,1276,0,8621,0,1300,1,"N"
2e+05,"F","GradS","Married",41,-2,-1,2,0,-1,-1,0,5932,5674,1484,4680,0,5932,0,0,4680,0,0,3.9,"N"
120000,"M","GradS","Single",28,0,0,0,0,-1,-1,117303,15504,15748,15480,998,980,1256,1500,2000,998,980,0,0.7,"Y"
110000,"F","HS","Single",33,0,0,0,0,0,0,35370,30661,62708,52873,48240,41313,11000,40000,3526,4515,3000,0,6,"N"
70000,"M","Univ","Married",47,0,0,0,0,0,0,53239,54351,56480,57253,59150,0,2000,3000,2500,3000,0,0,2.1,"N"
90000,"F","GradS","Single",28,-2,-2,-1,0,0,0,-1886,-2086,34347,35042,46098,46658,0,36633,1328,11696,1350,1337,0.8,"N"
80000,"F","HS","Single",27,2,2,2,2,-1,-1,3682,4714,2336,0,5471,5415,3193,0,0,5471,5415,5124,1.8,"N"
50000,"F","Univ","Single",26,-1,-1,-1,-2,-1,3,528,378,-150,-678,2057,1206,378,0,0,3263,0,0,1.4,"N"
2e+05,"M","GradS","Single",31,0,-1,-1,0,0,0,9080,14280,13918,22836,20105,4415,14280,13918,12836,8000,1000,0,0.4,"N"
170000,"F","GradS","Married",36,-1,-1,-1,0,-1,-1,1000,1000,3000,1000,1000,1500,1000,3000,0,1000,1500,1000,1.8,"N"
180000,"F","GradS","Married",47,0,0,0,0,0,0,174648,104179,84940,65613,67256,71934,5000,13000,3000,2700,6000,5000,1,"N"
210000,"F","Univ","Married",43,0,0,0,0,2,0,80527,82332,84043,88508,85802,85280,4000,4000,7000,0,3500,7000,1.4,"N"
2e+05,"F","Univ","Single",26,0,0,0,0,0,0,22737,12169,14328,16222,9915,11226,3000,6000,3000,2003,3101,530,2,"N"
50000,"F","Univ","Single",29,2,2,2,2,2,0,43629,46376,45354,49086,48027,49037,3790,0,4500,0,1751,1736,3.2,"Y"
150000,"M","Univ","Single",32,0,0,0,0,0,0,151594,139114,92720,86468,79600,80866,4523,3500,3500,3000,2776,4019,1,"N"
170000,"F","GradS","Single",25,-1,-1,-1,-1,-1,-1,12218,5500,100,1608,1800,897,5507,100,1608,1800,897,1443,3.4,"Y"
380000,"M","GradS","Married",36,-1,-1,-1,-1,-1,-1,28057,14266,22101,24038,41215,35010,14412,22211,24159,41417,35184,2109,0.1,"N"
50000,"F","Univ","Married",47,0,0,0,0,0,0,27121,53680,20476,21781,17792,16657,2000,1700,2000,1000,702,600,0.9,"N"
70000,"F","HS","Married",37,0,0,0,0,0,0,48684,49628,53163,49953,32535,27715,1785,7320,1700,1200,1400,2,0.5,"N"
180000,"F","Univ","Married",32,0,0,0,0,2,0,151307,143025,140984,85948,80069,77462,6000,6000,8009,0,3000,3000,1.7,"N"
140000,"F","Univ","Single",30,3,2,2,2,-1,-1,3043,4168,1420,0,49,49,1423,2,0,49,0,0,3.7,"Y"
20000,"F","Univ","Single",22,0,0,2,0,0,2,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,3.4,"N"
80000,"F","Univ","Married",41,-2,-2,-2,-2,-2,-2,7274,6280,21016,14422,5157,6579,6280,21115,14422,5157,6579,11251,2,"N"
50000,"M","Univ","Single",26,2,-1,-1,-1,-1,-1,291,291,291,291,291,0,291,291,291,291,0,873,1.9,"N"
3e+05,"M","Univ","Married",55,0,0,0,0,0,0,69994,71388,72886,74371,75854,77440,2552,2645,2696,2716,2809,2826,1.7,"N"
50000,"M","Univ","Married",42,0,0,0,-1,0,0,1345,1545,-306,18394,18760,19166,1000,0,18700,663,700,820,0.2,"N"
20000,"M","Univ","Single",27,1,3,2,2,2,2,19443,18851,19248,18648,20040,19464,0,1000,0,2000,0,817,0.7,"Y"
280000,"M","Univ","Married",49,0,0,0,0,0,0,94916,96838,98878,100899,102900,105057,3500,3600,3666,3683,3815,3900,5.1,"N"
250000,"M","GradS","Married",50,1,-2,-1,-1,-1,-1,0,0,191,2160,0,900,0,191,2160,0,900,2000,4.4,"N"
130000,"F","GradS","Single",47,2,2,2,2,2,2,18454,21121,20484,22145,21652,23138,2976,0,2000,0,2000,0,2.3,"Y"
50000,"F","HS","Married",44,0,0,0,0,0,0,46363,47356,48905,49794,8820,9000,1762,2311,2200,176,180,9769,2.5,"N"
20000,"F","Univ","Married",53,0,0,0,0,0,0,19594,19502,19431,20290,20293,19665,2000,1700,1500,700,750,1000,2.3,"N"
20000,"M","Univ","Single",33,0,0,0,0,0,-1,8488,10179,11901,11901,9336,9054,2000,2000,0,0,9054,2000,1.1,"Y"
70000,"F","GradS","Single",23,-1,-1,-1,-1,-1,-1,853,3128,4719,100,1610,690,3128,4722,0,1610,0,10909,5.7,"N"
1e+05,"F","GradS","Single",29,-1,-1,-1,-1,-1,-1,5466,5652,9690,5286,8191,11272,5652,9690,6916,8191,6412,0,0.8,"N"
190000,"M","Univ","Single",37,0,0,0,2,2,2,79838,81523,83530,87126,84165,89017,4000,5000,6000,0,6500,574,4.7,"N"
50000,"F","HS","Married",50,0,0,0,0,0,0,38499,39216,15554,8704,8904,4687,1743,1021,200,200,100,0,3.6,"N"
40000,"M","Univ","Single",27,1,3,2,2,3,2,40933,39630,40340,42332,41023,42722,0,2000,3304,0,3000,1200,4.6,"N"
180000,"M","Univ","Married",30,-1,-1,-1,-1,0,-1,375,375,375,750,375,399,375,375,750,0,399,399,0.2,"Y"
50000,"F","Univ","Married",26,1,-2,-2,-2,-2,-2,0,-69777,0,0,0,0,0,70000,0,0,0,0,3.3,"N"
20000,"F","Univ","Married",23,0,0,0,0,0,0,17049,16178,17218,18630,19029,19579,15000,1600,2000,1000,1000,531,1,"N"
380000,"F","GradS","Married",42,-1,-1,-1,-1,-2,-2,7079,10387,2956,316,316,312,10437,2982,316,316,312,1323,0.1,"N"
140000,"M","HS","Single",26,0,0,0,0,0,0,18648,19561,13902,14183,13207,12996,1309,1139,420,418,816,0,0.5,"N"
180000,"F","Univ","Married",30,1,2,-1,0,0,0,18435,1563,3842,7146,10480,13886,0,3842,5000,5000,10000,5000,1,"N"
80000,"M","Univ","Single",30,0,0,-1,-1,-1,-1,31299,37446,539,16673,21473,10715,20000,539,16673,21473,10715,10000,1,"N"
50000,"M","Univ","Married",51,0,0,0,0,0,0,49083,49462,50004,17751,17725,17688,2238,2170,617,631,635,614,5.1,"N"
490000,"F","GradS","Married",37,-1,-1,-1,0,0,-1,36518,77996,274442,233793,49461,12207,77996,274526,4693,989,12207,93707,3,"N"
130000,"F","HS","Married",43,0,0,0,0,0,2,74020,71527,66370,43882,41063,29215,5000,3000,2500,4100,0,5000,3.9,"N"
180000,"F","GradS","Married",33,-1,-1,-1,-1,-1,-1,7017,14824,19692,13115,24623,485,14824,19713,13117,24630,485,33283,5.2,"N"
220000,"F","GradS","Single",36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,1.3,"N"
420000,"M","Univ","Single",39,0,0,0,0,0,0,204984,209929,190689,173547,176980,180109,8006,7000,6000,6500,6500,10000,1.7,"N"
90000,"F","GradS","Single",29,0,0,0,0,0,0,92464,91709,92412,91297,91790,91377,3600,4331,3218,3613,3300,3519,5.5,"N"
110000,"F","Univ","Married",39,0,0,0,0,0,0,93111,91198,85136,80491,78967,80628,3226,3050,2765,2304,2400,1885,0,"N"
70000,"F","Univ","Married",40,0,0,0,0,0,0,69341,19472,22066,23515,10990,0,2000,3000,2000,3000,0,150,0.7,"N"
180000,"M","GradS","Single",51,0,0,0,0,0,2,134327,123211,118587,118482,119952,110003,6015,6005,5702,7509,14,5011,0.3,"Y"
320000,"F","Univ","Married",29,-1,-1,-1,0,0,0,3196,7655,204787,122501,63816,17257,7655,205211,6100,5000,2000,8000,0.5,"Y"
140000,"M","Univ","Married",48,1,2,2,2,2,2,86114,87896,89397,90514,91661,90100,4100,3800,3500,3500,0,6900,1.8,"Y"
